Issue_ID,Student_ID,Book_ID,Issue_Date,Due_Date,Return_Date,Number_of_Days_Issued,Renew_Count,Fine_Amount,Library_Visit_Frequency,Total_Library_Visits,Reading_Duration_Hours,Preferred_Book_Type,Online_Resource_Usage,Late_Return_Count,Librarian_ID,Feedback_Rating,Student_Name,Age,Year_of_Study,Section,Roll_Number,Admission_Year,Semester,CGPA,Attendance_Percentage,Academic_Performance,Scholarship_Status,Hostel_DayScholar,Mobile_Number,Email_ID,City,State,Book_Title,Author_Name,Publisher,ISBN_Number,Book_Edition,Language,Book_Price,Book_Rack_No,Book_Availability,Damage_Report,Publication_Year,Pages,Country_of_Publication,Days_Late,Fine_Per_Day,Library_Engagement_Score,Gender_Male,Department_Civil,Department_ECE,Department_EEE,Department_ME,Student_Type_Regular,Issue_Status_Returned,Book_Category_Electronics,Book_Category_Math,Book_Category_Mechanical,Book_Category_Programming,Book_Category_Science,Book_Condition_Damaged,Book_Condition_Good,Binding_Type_Paperback,Edition_Type_Revised,Edition_Type_Second,Print_Type_Color,Genre_Reference,Genre_Textbook,Library_Shift_Morning,Transaction_Mode_Online
I3151,S1097,B2133,2025-10-05,2025-10-19,,0.04347826086956519,0.3333333333333333,1.0,8,0.6741573033707864,0.5263157894736843,Mechanical,No,4,L551,1,Student_97,0.16666666666666652,2.0,B,46,2024,7,0.5224489795918366,0.025000000000000133,Average,Yes,Hostel,9343908514,student97@college.edu,Rajahmundry,AP,Book_133,Author_133,Springer,8845090505.0,3.0,Hindi,0.06408088049679406,19.0,Yes,Major,2019.0,740.0,India,0.0,0.8765432098765431,0.6504854368932038,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False
I3155,S1058,B2013,2025-10-08,2025-10-22,2025-10-23,1.0,0.6666666666666666,0.0,8,0.19101123595505615,0.8421052631578947,Science,Yes,5,L555,5,Student_58,1.0,2.0,C,66,2024,4,0.10612244897959178,0.875,Good,Yes,DayScholar,9287194929,student58@college.edu,Rajahmundry,AP,Book_13,Author_13,Oxford,1476579945.0,1.0,Hindi,0.38694653405361734,27.0,No,Major,2020.0,304.0,USA,1.0,0.0,0.2912621359223301,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
I3127,S1065,B2060,2025-09-13,2025-09-27,2025-09-24,0.08695652173913038,1.0,0.6666666666666666,6,0.21348314606741575,0.894736842105263,Mechanical,Yes,0,L527,4,Student_65,0.0,1.0,C,79,2021,2,0.36122448979591826,0.15000000000000013,Excellent,Yes,DayScholar,9927808233,student65@college.edu,Vijayawada,AP,Book_60,Author_60,McGraw Hill,9691852455.0,5.0,English,0.4047558943807744,49.0,Yes,Major,2021.0,489.0,UK,0.0,0.5201465201465201,0.3203883495145631,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
I3128,S1005,B2031,2025-02-10,2025-02-24,2025-02-22,0.9565217391304348,0.6666666666666666,1.0,4,0.7191011235955056,0.15789473684210525,Electronics,No,2,L528,3,Student_5,0.833333333333333,1.0,A,61,2022,1,0.2795918367346937,0.8000000000000003,Excellent,Yes,DayScholar,9581119603,student5@college.edu,Vijayawada,AP,Book_31,Author_31,Elsevier,6328994672.0,1.0,Hindi,0.6352552128035542,30.0,Yes,Major,2021.0,656.0,UK,0.0,0.24398625429553258,0.6213592233009708,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True,False,True,True,False,True,False
I3198,S1160,B2016,2025-07-09,2025-07-23,,0.7391304347826086,0.6666666666666666,0.0,5,0.9550561797752808,0.8421052631578947,Math,Yes,3,L598,1,Student_160,0.16666666666666652,1.0,B,72,2021,5,0.5877551020408163,0.0,Excellent,No,DayScholar,9365880277,student160@college.edu,Vijayawada,AP,Book_16,Author_16,Elsevier,7018992193.0,5.0,English,0.26706467410511436,46.0,Yes,Minor,2021.0,514.0,UK,0.0,0.0,0.9514563106796117,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
I3135,S1026,B2056,2025-11-30,2025-12-14,2025-12-14,0.826086956521739,0.3333333333333333,0.6666666666666666,4,0.943820224719101,0.3684210526315789,Science,No,3,L535,2,Student_26,0.5,2.0,C,11,2023,5,0.3857142857142857,0.07500000000000018,Excellent,Yes,DayScholar,9335143686,student26@college.edu,Vijayawada,AP,Book_56,Author_56,Pearson,3421855792.0,2.0,Telugu,0.9917579643560357,32.0,Yes,Major,2021.0,700.0,India,0.0,0.18135376756066407,0.8543689320388348,True,False,False,True,False,True,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,True
I3144,S1110,B2056,2025-01-11,2025-01-25,2025-01-31,0.6956521739130435,1.0,0.0,3,0.39325842696629215,0.9473684210526316,Programming,No,2,L544,4,Student_110,0.6666666666666665,2.0,C,53,2021,3,0.7285714285714286,0.9500000000000002,Good,No,Hostel,9987779092,student110@college.edu,Vijayawada,AP,Book_56,Author_56,Pearson,3421855792.0,2.0,Telugu,0.9917579643560357,32.0,Yes,Major,2021.0,700.0,India,6.0,0.0,0.48543689320388345,True,False,True,False,False,True,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False
I3193,S1026,B2063,2025-01-23,2025-02-06,2025-02-08,0.5217391304347826,0.3333333333333333,0.3333333333333333,1,0.8876404494382022,0.7894736842105263,Electronics,Yes,5,L593,1,Student_26,0.5,2.0,C,11,2023,5,0.3857142857142857,0.07500000000000018,Excellent,Yes,DayScholar,9335143686,student26@college.edu,Vijayawada,AP,Book_63,Author_63,Pearson,4582096924.0,3.0,Hindi,0.32810370071186956,39.0,Yes,Major,2023.0,418.0,India,2.0,0.12390924956369981,0.883495145631068,True,False,False,True,False,True,True,False,True,False,False,False,False,True,True,True,False,False,False,True,True,True
I3139,S1052,B2112,2025-11-01,2025-11-15,,0.8695652173913042,0.0,0.3333333333333333,8,0.2696629213483146,0.736842105263158,Programming,Yes,0,L539,2,Student_52,0.833333333333333,1.0,A,66,2023,2,0.9999999999999998,0.375,Average,No,Hostel,9851792922,student52@college.edu,Vijayawada,AP,Book_112,Author_112,Pearson,8920008448.0,5.0,English,0.7799136668854445,20.0,No,Major,2023.0,273.0,USA,0.0,0.08733087330873307,0.3398058252427184,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True
I3172,S1169,B2112,2025-09-04,2025-09-18,,0.608695652173913,0.3333333333333333,0.0,8,0.38202247191011235,1.0,Mechanical,No,1,L572,4,Student_169,0.0,1.0,C,22,2021,8,0.6061224489795916,0.40000000000000013,Poor,Yes,DayScholar,9457460583,student169@college.edu,Vizag,AP,Book_112,Author_112,Pearson,8920008448.0,5.0,English,0.7799136668854445,20.0,No,Major,2023.0,273.0,USA,0.0,0.0,0.48543689320388345,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
I3142,S1108,B2103,2025-05-30,2025-06-13,2025-06-09,0.6521739130434783,1.0,0.3333333333333333,8,0.8876404494382022,1.0,Math,Yes,3,L542,4,Student_108,0.33333333333333304,4.0,C,49,2024,2,0.8102040816326528,0.15000000000000013,Good,Yes,DayScholar,9635839916,student108@college.edu,Vizag,AP,Book_103,Author_103,Pearson,3795169605.0,4.0,Telugu,0.3726207906295753,7.0,Yes,Minor,2019.0,506.0,India,0.0,0.1070889894419306,0.9223300970873787,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,False,True,False,False,True,True,True
I3145,S1142,B2103,2025-10-21,2025-11-04,2025-10-31,0.9130434782608696,0.6666666666666666,0.6666666666666666,1,0.7303370786516854,0.15789473684210525,Civil,Yes,1,L545,2,Student_142,0.33333333333333304,1.0,C,14,2023,4,0.9102040816326529,0.4500000000000002,Average,Yes,DayScholar,9829859860,student142@college.edu,Hyderabad,AP,Book_103,Author_103,Pearson,3795169605.0,4.0,Telugu,0.3726207906295753,7.0,Yes,Minor,2019.0,506.0,India,0.0,0.1684460260972716,0.6310679611650485,True,False,False,True,False,True,True,False,False,False,False,True,False,True,True,False,True,False,False,True,True,False
I3148,S1124,B2103,2025-05-31,2025-06-14,2025-06-16,0.30434782608695654,1.0,1.0,4,0.6179775280898876,0.5263157894736843,Programming,No,3,L548,3,Student_124,0.833333333333333,1.0,C,4,2022,7,0.8857142857142857,0.15000000000000013,Average,Yes,DayScholar,9243552755,student124@college.edu,Hyderabad,AP,Book_103,Author_103,Pearson,3795169605.0,4.0,Telugu,0.3726207906295753,7.0,Yes,Minor,2019.0,506.0,India,2.0,0.5035460992907801,0.6019417475728155,False,False,True,False,False,True,True,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False
I3152,S1061,B2074,2025-09-04,2025-09-18,2025-09-18,0.826086956521739,0.3333333333333333,0.3333333333333333,10,0.07865168539325842,0.9473684210526316,Science,Yes,2,L552,3,Student_61,0.0,1.0,A,12,2024,1,0.857142857142857,0.8000000000000003,Average,Yes,DayScholar,9310793368,student61@college.edu,Vizag,AP,Book_74,Author_74,Elsevier,1111926410.0,5.0,Hindi,0.12171202100267581,46.0,No,Major,2024.0,308.0,UK,0.0,0.09067688378033203,0.2135922330097087,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True
I3171,S1076,B2139,2025-10-24,2025-11-07,2025-11-09,0.7391304347826086,0.0,0.6666666666666666,2,0.651685393258427,0.3684210526315789,Electronics,Yes,1,L571,4,Student_76,0.833333333333333,2.0,A,48,2021,7,0.6591836734693874,0.0,Average,No,Hostel,9680403464,student76@college.edu,Vijayawada,AP,Book_139,Author_139,McGraw Hill,7593006741.0,2.0,Hindi,0.008494471651436353,44.0,Yes,Minor,2021.0,149.0,USA,2.0,0.19640387275242044,0.6019417475728155,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True
I3173,S1115,B2099,2025-08-19,2025-09-02,2025-08-31,0.7391304347826086,0.0,0.3333333333333333,5,0.38202247191011235,0.21052631578947367,Programming,Yes,4,L573,1,Student_115,0.6666666666666665,4.0,A,74,2023,7,0.9938775510204081,0.7000000000000002,Excellent,No,DayScholar,9378583959,student115@college.edu,Rajahmundry,AP,Book_99,Author_99,Elsevier,9263001342.0,4.0,English,0.8784394406018075,6.0,Yes,Major,2020.0,296.0,UK,0.0,0.09820193637621022,0.3398058252427184,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True
I3175,S1038,B2155,2025-04-14,2025-04-28,,0.6521739130434783,0.3333333333333333,1.0,4,0.7865168539325842,0.21052631578947367,Civil,Yes,1,L575,1,Student_38,0.33333333333333304,1.0,A,13,2022,7,0.7489795918367346,0.42500000000000004,Average,Yes,DayScholar,9825074215,student38@college.edu,Rajahmundry,AP,Book_155,Author_155,McGraw Hill,7507571699.0,3.0,Hindi,0.19042510223658304,33.0,Yes,Major,2018.0,391.0,India,0.0,0.32126696832579177,0.6893203883495145,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
I3194,S1077,B2134,2025-01-19,2025-02-02,2025-02-03,0.7826086956521738,0.6666666666666666,0.0,10,0.7191011235955056,0.9473684210526316,Math,No,0,L594,4,Student_77,0.33333333333333304,4.0,A,71,2022,4,0.012244897959183598,0.20000000000000018,Average,Yes,Hostel,9469243592,student77@college.edu,Vijayawada,AP,Book_134,Author_134,McGraw Hill,7189713568.0,3.0,English,0.49814459534507993,47.0,No,Major,2020.0,378.0,UK,1.0,0.0,0.7669902912621358,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
